Item Number,Description,MSC#,Item Group,Item Sub Group,Supplier,Supplier Part Number,Brand,Unit Cost
1127,0.3937 10.00 mm 41100 M10X1.0 3F TIALN OSG EXO CARB THD MILL,59348441,Threading,HelicalFluteThreadMills,MSC,4110000411,,173.5
1356,0.4000 Scientific Cutting Tools - TM400-24HA - Helical Flute Thread Mills | Threads Per Inch: 24 | Material: Solid Carbide,45712411,Threading,HelicalFluteThreadMills,MSC,,,188.81
1459,"0.4375 7/16-20 UNF, 0.335 Inch Cutter Diameter, 4 Flutes, Solid Carbide Helical Flute Thread Mill",2154284,Threading,HelicalFluteThreadMills,MSC,TMI335-20HA,Scientific,171.97
1537,"7/16-28 UNEF, 0.345 Inch Cutter Diameter, 4 Flutes, Solid Carbide Helical Flute Thread Mill",61928164,Threading,HelicalFluteThreadMills,MSC,V,Scientific,166.25
1673,"0.5000 1/2-28 UNEF, 0.4 Inch Cutter Diameter, 4 Flutes, Solid Carbide Helical Flute Thread Mill",55137814,Threading,HelicalFluteThreadMills,MSC,TM400-28HA,Scientific,193.46
1674,"0.5000 1/2-24 UNS, 0.4 Inch Cutter Diameter, 4 Flutes, Solid Carbide Helical Flute Thread Mill",45712411,Threading,HelicalFluteThreadMills,MSC,TM400-24HA,Scientific,188.81
1822,"0.1969 5.00mm M5-0.8 THREAD MILL0.15 DIA, 3 FLUTE, 0.6 LOC",57569592,Threading,HelicalFluteThreadMills,MSC,TMLR5-.8MMELA,"SCIENTIFIC CUTTING TOOLS, INC.",85.1
1828,"0.1181 3.00mm M3 Thread Mill, Multi-Form, Long Flute",842903-C3,Threading,HelicalFluteThreadMills,Central,842903-C3,Harvey (Iwen),118.09
1833,"0.1969 5.00mm -0.8 Multi Flute Thread Mill, 0.504 LOC, 3 Flute, AlTiN",842911-C3,Threading,HelicalFluteThreadMills,Central,842911-C3,Harvey,0
1834,"0.1575 4.00mm -0.70 Multi Form Thread Mill, 0.276 LOC, 3 Flute, AlTiN",16907-C3,Threading,HelicalFluteThreadMills,Central,16907-C3,Harvey,0
1843,"0.2362 6.00mm -1.0 Multi Flute Thread Mill, 0.500 LOC, 3 Flute, AlTiN",16917-C3,Threading,HelicalFluteThreadMills,Central,16917-C3,Harvey,0
2071,"0.3300 Cutting Dia., 0.2500-18 , 0.3750-18 NPT 4 Flute, Solid Carbide Helical Flute Thread Mill Internal/External Thread, 0.693"" LOC, 3-1/2"" OAL, 3/8"" Shank Diam",57262461,Threading,HelicalFluteThreadMills,,TM330-18NPT-H,Scientific Cutting Tools,171.41
2072," 0.2800 Cutting Diam, 1/8-27 NPTF, 4 Flute, Solid Carbide Helical Flute Thread Mill Internal/External Thread, 0.758"" LOC, 3-1/2"" OAL, 3/8"" Shank Diam",88525787,Threading,HelicalFluteThreadMills,,,Scientific Cutting Tools,167.94
2074,"0.4000 Cutting Diam, 1/2-13 UNC, 4 Flute, Solid Carbide Helical Flute Thread Mill Internal/External Thread, 1.108"" LOC, 3-1/2"" OAL, 1/2"" Shank Diam",44078335,Threading,HelicalFluteThreadMills,,TM400-13H,Scientific Cutting Tools,192.8
2075," 0.4000 Cutting Diam ,9/16-12 UNC, 4 Flute, Solid Carbide Helical Flute Thread Mill Internal/External Thread, 1.117"" LOC, 3-1/2"" OAL, 1/2"" Shank Diam",86359643,Threading,HelicalFluteThreadMills,,TM400-12H,Scientific Cutting Tools,179.14
2076,"0.4300, /2-14, 3/4-14 NPTF, 4 Flute, Solid Carbide Helical Flute Thread Mill Internal/External Thread, 1.105"" LOC, 3-1/2"" OAL, 1/2"" Shank Diam",74104019,Threading,HelicalFluteThreadMills,,TM430-14NPTF-H,Scientific Cutting Tools,216.63
2084,"0.3110 Cutter Dia, Thread Mill Cutter , 0.375 Shank Dia, 1.1220 LOC, 60 Degree, AlTiN",842929-C3 (Iwen),Threading,HelicalFluteThreadMills,,842929-C3,Harvey Tool,233.04
2189,"0.0700 #2-56 UNC,0.0650 Cutting Diam, 3 Flute, Solid Carbide Helical Flute Thread Mill Internal Thread, 0.2"" LOC, 2-1/2"" OAL, 1/4"" Shank Diam",57569030,Threading,HelicalFluteThreadMills,,TMLR065-56ELA,Scientific Cutting Tools,97.15
2411,"0.3620 7/16-14 Internal 4-Flute Solid Carbide Helical Flute Thread Mill TiCN Finish, 0.362"" Cut Diam, 3/8"" Shank Diam, 0.857"" LOC",46796702,Threading,HelicalFluteThreadMills,MSC,80114,Vargus,252.87
2435,"0.3125 5/16-24 Internal 3-Flute Solid Carbide Helical Flute Thread Mill AlTiN+ Finish, 0.234"" Cut Diam, 1/4"" Shank Diam, 0.641"" LOC",2154243,Threading,HelicalFluteThreadMills,MSC,TMI234-24HA,Scientific Cutting Tools,147.89
2436,"0.5625 9/16-18 Internal 4-Flute Solid Carbide Helical Flute Thread Mill AlTiN+ Finish, 0.37"" Cut Diam, 3/8"" Shank Diam, 0.911"" LOC",2154318,Threading,HelicalFluteThreadMills,MSC,TMI370-18HA,Scientific Cutting Tools,179.79
1073,0.6950 X 1.500 X 3/4SH SCT S/CBDE THREAD MILL,40232985,Threading,SingleProfileThreadMills,MSC,,,181.99
1107,0.4900 STUB ACME SC THREAD MILL SPTM490SA-6A,56302144,Threading,SingleProfileThreadMills,MSC,SPTM490SA-6A,"SCIENTIFIC CUTTING TOOLS, INC.",110.87
1670,"0.6950 7/8-8 to 7/8-24, 0.695 Inch Cutting Diameter, 6 Fl Solid Carbide Single Profile Thread Mill",40232993,Threading,SingleProfileThreadMills,MSC,SPTM695L,"SCIENTIFIC CUTTING TOOLS, INC.",190.5
1827,0.0787 2.00mm M2 Single Point Thread Mill,882119-C3,Threading,SingleProfileThreadMills,Central,882119-C3,Harvey (Iwen),70.4
1939," 0.0689 1.75mm Pitch, Internal Single Profile Thread Mill 7/16"" 11.11mm Noml Diam, 0.354"" Cut Diam, 3/8"" Shank Diam, 5 Flute, 1-9/16"" Neck Length, 3"" OAL, TiCN Finish, 14 to 28 TPI",51535375,Threading,SingleProfileThreadMills,,,,0
1439,0.0625 1/16-27 OSG - 1735001 - Spiral Flute Pipe Taps| Thread Standard: NPT,64181571,Threading,SpiralFlutePipeTaps,MSC,1735001,OSG,27.34
2051,"0.7500 3/4-14 NPTF, 15Â° Helix, 5 Flutes, Modified Bottoming Chamfer, Oxide Finish, Vanadium High Speed Steel, Spiral Flute Pipe Tap Right Hand Flute, 29/32"" Shank Diam, 1-3/8"" Thread Length, 0.5650"" Projection, 0.679"" Square Size, Series 318",64182991,Threading,SpiralFlutePipeTaps,,1738101,OSG,94.79
2055,"0.5000 1/2-14 NPTF, 15Â° Helix, 4 Flutes, Modified Bottoming Chamfer, Oxide Finish, Vanadium High Speed Steel, Spiral Flute Pipe Tap Right Hand Flute, 11/16"" Shank Diam, 1-3/8"" Thread Length, 0.5790"" Projection, 0.515"" Square Size, Series 318",64182983,Threading,SpiralFlutePipeTaps,,1738001,OSG,67.84
2396,"0.1380 #6-32 UNC, 3 Flute, 3Â° Helix, Semi-Bottoming Chamfer, V Finish, Powdered Metal Spiral Flute STI Tap Right Hand Flute, 2-3/8"" OAL, 0.194"" Shank Diam, 1.1457"" Thread Length, 2B Class of Fit, Series 315",49147374,Threading,SpiralFluteSTITaps,MSC,31540308,OSG,56.9
2397,"0.1640 #8-32 UNC, 3 Flute, 3Â° Helix, Semi-Bottoming Chamfer, V Finish, Powdered Metal Spiral Flute STI Tap Right Hand Flute, 2-3/8"" OAL, 0.22"" Shank Diam, 1.0276"" Thread Length, 2B Class of Fit, Series 315",49147549,Threading,SpiralFluteSTITaps,MSC,31540408,OSG,36.88
2437,"0.2500 1/4-28 UNF, 3 Flute, Bottoming Chamfer, Bright Finish, High Speed Steel Spiral Flute STI Tap Right Hand Flute, 2-23/32"" OAL, 0.318"" Shank Diam, 1-1/8"" Thread Length, 3B Class of Fit",64832561,Threading,SpiralFluteSTITaps,MSC,5906-4,Heli-Coil,26.28
1066,0.2500 1/4-28 H3 3F NIT HYPRO HSS BTM SP FL TAP,70866405,Threading,SpiralFluteTaps,MSC,,,18.83
1067,0.2500 1/4-20 H3 3F NIT HYPRO HSS BTM SP FL TAP,70866538,Threading,SpiralFluteTaps,MSC,,,20.34
1068,0.3125 5/16-24 H3 3FL OSG HSS NIT BTM SP FL TAP,70866447,Threading,SpiralFluteTaps,MSC,,,20.92
1071,0.1640 #8-32 2B ENORM-Z EMUGE SP FLT TIN BOT TAP,2776482,Threading,SpiralFluteTaps,MSC,,,32.45
1124,0.1969 5.00mm M5x0.8 D4 SER299 BLACK OSG HYPRO BTM TAP,64048366,Threading,SpiralFluteTaps,MSC,2990801,,23.45
1220,0.1575 4.00mm M4x0.7 D4 SER296 AL BTM OSG HYPRO S.F.TAP,64048275,Threading,SpiralFluteTaps,MSC,,,24.61
1276,0.1181 3.00mm M3x0.5 OSG - 2963300 - Spiral Flute Taps | Series/List: 296,64048267,Threading,SpiralFluteTaps,MSC,2963300,OSG,26.69
1337,0.1181 3.00mm M3x0.5 3969 6H 2FL COB MOLYGLIDE SPFL SB TAP,58541392,Threading,SpiralFluteTaps,MSC,9.04E+12,GUHRING,15.43
1457,"0.1900 #10-32 UNC, Guhring, H7, 3 Flute, TiN Coated, Cobalt Spiral Flute Tap",58540675,Threading,SpiralFluteTaps,MSC,9.04E+12,Guhring,17.74
1527,"0.3937 10.00 mm M10x1.5 Metric, D4/D5, 3 Flute, TiCN Coated, Cobalt Spiral Flute Tap",70827431,Threading,SpiralFluteTaps,MSC,70827431,GUHRING,27.86
1829,"0.2500 1/4-20 Tap, 3 Flute, Bottoming, 3B fit, HSS Spiral Flute Tap",70866538,Threading,SpiralFluteTaps,MSC,1301900703,OSG INC. (HYPRO),20.34
2031,"0.3150 8.00mm M8x1.25 Metric 3 Flute 6H Modified Bottoming Spiral Flute Tap Cobalt, MolyGlide Finish, 2.72"" OAL, Right Hand Flute, Right Hand Thread, D4/D5, Series 3963",58541871,Threading,SpiralFluteTaps,,9.04E+12,Guhring,20.88
2034,"0.1640 #8-32 UNC 3 Flute 2B Modified Bottoming Spiral Flute Tap Vanadium High Speed Steel, Oxide Finish, 2-1/8"" OAL, Right Hand Flute, Right Hand Thread, H3, Series 290",64047624,Threading,SpiralFluteTaps,,2912801,OSG,16.82
2044,"0.1181 3.00mm M3x0.5 Metric Coarse 2 Flute 6H Modified Bottoming Spiral Flute Tap Cobalt, Bright Finish, 1.941"" OAL, Right Hand Flute, Right Hand Thread, Series 3930",63268320,Threading,SpiralFluteTaps,,9.04E+12,Gubring,17.02
2045,"0.1969 5.00mm M5x0.8 Metric Coarse 2 Flute 6H Modified Bottoming Spiral Flute Tap Cobalt, Bright Finish, 2.382"" OAL, Right Hand Flute, Right Hand Thread, Series 3930",63268346,Threading,SpiralFluteTaps,,9.04E+12,Guhring,17.99
2047,"0.0787 2.00mm M2x0.40 Metric 6H Modified Bottoming Spiral Flute Tap Cobalt, TiCN Finish, 45mm OAL, Right Hand Flute, Right Hand Thread, D3, Series 5737",52364783,Threading,SpiralFluteTaps,,9.06E+12,Guhring,12.63
2065,"0.1900 #10-24 UNC 2B/3B Modified Bottoming Spiral Flute Tap Cobalt, TiCN Finish, 2.382"" OAL, Right Hand Flute, Right Hand Thread, H3, Series 4408",52361813,Threading,SpiralFluteTaps,,9.04E+12,Guhring,12.44
2185,"0.1900 #10-24 UNC 2B/3B Modified Bottoming Spiral Flute Tap Cobalt, TiCN Finish, 2.382"" OAL, Right Hand Flute, Right Hand Thread, H5, Series 4408",52361854,Threading,SpiralFluteTaps,,9.04E+12,Guhring,12.44
2267,"0.5000  1/2-20 3 Flute 2B Mod Bottom Spiral Flute Tap Vanadium HSS, Bright Finish, 3-3/8"" OAL, RH Flute, RH Thread",62668777,Threading,SpiralFluteTaps,,,Accupro,28.74
2278,"0.1640  #8-32 UNC 3 Flute 3B Mod Bottom Spiral Flute Tap Vanad HSS, Oxide Finish, 2-1/8"" OAL, RH Flute, RH Thread, H2, Series 290",64047616,Threading,SpiralFluteTaps,,2907801,OSG,15.41
2362,"0.1640 #8-32 UNC 2 Flute 2B Bottoming Spiral Flute Tap Powdered Metal, TiCN Finish, 2-1/8"" OAL, Right Hand Flute, Right Hand Thread, H3, Series 313",62576889,Threading,SpiralFluteTaps,MSC,142208,OSG INC. (EXO-TAPS) ,24.34
2427,"0.2362 M6x1 M 3 Flute 6H Spiral Flute Tap High Speed Steel, Uncoated, 81.5mm OAL, Right Hand Thread, Series CoroTap 300",49633738,Threading,SpiralFluteTaps,MSC,6539140,SANDVIK COROMANT,23.62
2430,"0.1969 M5x0.80 2 Flute 6H Modified Bottoming Spiral Flute Tap Vanadium High Speed Steel, TiN Finish, 70mm OAL, Right Hand Flute, Right Hand Thread, D4, Series 16455",57689929,Threading,SpiralFluteTaps,MSC,1645505084,OSG INC. (EXO-TAPS),36.77
2445,"0.0250 1/4-28 UNF 3 Flute 3B Bottoming Spiral Flute Tap Powdered Metal, V Finish, 80mm OAL, Right Hand Flute, Right Hand Thread, H3, Series 16505",49194434,Threading,SpiralFluteTaps,MSC,1650510908,OSG,22.38
1373,0.7874 20.00mm M20x2.5 Guhring - 9039450200000 - Spiral Point Taps | Series/List: 3945,58542903,Threading,SpiralPointTaps,MSC,,,63.36
1476,"0.1640 #8-32 UNC, 2 Flute, H3, TiN Coated, High Speed Steel Spiral Point Tap",89539829,Threading,SpiralPointTaps,MSC,1212805,OSG,9.55
1921,"0.1120 #4-40 UNC, 2 Flute, H2, Nitride Finish, Vanadium HSS Spiral Point Tap Plug Chamfer, Right Hand Thread, 1-7/8"" OAL, 9/16"" Thread Length, 0.141"" Shank Diam, 2B Class of Fit, Series 11016",70864301,Threading,SpiralPointTaps,,,,0
1972,"0.4724 12.00mm M12x1.75 Metric Coarse, 3 Flute, Oxide Finish, Vanadium High Speed Steel Spiral Point Tap Plug Chamfer, Right Hand Thread, 3.3750"" 85.73mm OAL, 1.6563"" 1.66mmThread Length, 0.3670"" 9.32MM Shank Diam, 6H Class of Fit, Series 289",64047442,Threading,SpiralPointTaps,,,,0
2005,"0.3750 3/8â€“24 UNF, 3 Flute, Oxide Finish, Vanadium High Speed Steel Spiral Point Tap â€“ Plug Chamfer, Right Hand Thread, 2â€“15/16"" OAL, 1â€“1/4"" Thread Length, 0.381"" Shank Diam, 3B Class of Fit, Series 280",64047103,Threading,SpiralPointTaps,,,OSG,16.14
2423,"0.1900 #10-24 UNC 2B 3 Flute V Finish Powdered Metal Spiral Point Tap Plug Chamfer, Right Hand Thread, 7/8"" Thread Length, 0.194"" Shank Diam, H3, Series 13063",58791633,Threading,SpiralPointTaps,MSC,1306300508,OSG INC. (EXO-TAPS),25.95
2424,"0.1360 #6-32 UNC 2B 3 Flute V Finish Powdered Metal Spiral Point Tap Plug Chamfer, Right Hand Thread, 2"" OAL, 11/16"" Thread Length, 0.141"" Shank Diam, H3, Series 13063",51292126,Threading,SpiralPointTaps,MSC,1306300308,OSG INC. (EXO-TAPS),25.32
2425,"0.1640 #8-32 UNC 2B 3 Flute V Finish Powdered Metal Spiral Point Tap Plug Chamfer, Right Hand Thread, 3/4"" Thread Length, 0.168"" Shank Diam, H3, Series 13063",57691842,Threading,SpiralPointTaps,MSC,1306300408,OSG INC. (EXO-TAPS),25.32
2023,"0.2500 1/4-18 NPT Thread, 4 Flute Standard Pipe Tap 2.4400 OAL, 1.0625 Thread Length, 0.5625 Shank Diam, TiN Finish, High Speed Steel",88138052,Threading,StandardPipeTaps,,1545236,Kennametal,48.21
1769,0.8750 7/8-28 Thread Plug Tap,66556747,Threading,Straight-Flute&DieDrillBits,MSC,JY66556747,INTERSTATE THREADING (W)(APO),58.22
1069,0.3125 5/16-18 H5 3FL OSG HSS NIT BTM SP FL TAP,70866439 - cant return,Threading,StraightFluteTaps,Central,,,18.83
1082,INACTIVE - 1.375-6 5FLT TIN SPPT PLUG TAP RevC,Precision Threading Corp,Threading,StraightFluteTaps,Central,1.375-6,,205
1091,"1.3268 33.70mm M33.7x4 Tap, Precision Threading, New",Precision Threading Corp,Threading,StraightFluteTaps,Central,M33.7 x 4,,305
1092,"1.2500 1.250-6.4 Tap, 5 flute, spiral point, reduced shank, TINCOAT",Precision Threading Corp-SO16623,Threading,StraightFluteTaps,Central,1-1/4 x 5/32,525,0
1093,"1.3200 1.320-6.4 Tap, 90 degree thread-form, 5 flute, spiral point, reduced shank, TINCOAT",Precision Threading Corp-SO16718,Threading,StraightFluteTaps,Central,1.320-6.4,,0
1094,"1.2500 1.250-7 Tap, 5 flute, spiral point, reduced shank, TINCOAT",Precision ThreadingCo  SO16886,Threading,StraightFluteTaps,Central,1-1/4 x 7,,0
1363,0.5000 1/2-28 Interstate - Hand Taps Thread Limit: H3,4844254,Threading,StraightFluteTaps,MSC,,,26.17
1366,1.4173 36.00mm M36x3.0 COOLANT TAP,Widell Industries,Threading,StraightFluteTaps,Central,,,0
1462,"0.1900 #10-32 UNF, H3, 4 Flute, elektraLUBE Coated, High Speed Steel, Straight Flute Standard Hand Tap",65208340,Threading,StraightFluteTaps,MSC,1025202,OSG,8.22
1513,"0.2500 1/4-20 UNC, H3, 4 Flute, Bright Finish, High Speed Steel, Straight Flute Standard Hand Tap",4470209,Threading,StraightFluteTaps,MSC,4470209,Interstate,2.86
1516,"1.3750 1.375-6 Tap, 4 flute, spiral point, full shank (1.106-1.108), TINCOAT",Precision Threading Co- SO18740,Threading,StraightFluteTaps,Central,,Cheboygan Tap,220
1517,"1.3750 1.375-6 Vermont, RevA, Rework",TapSaver Rework,Threading,StraightFluteTaps,Central,,,0
1518,"1.3750 1.375-6 Vermont, RevB, Rework",TapSaver Rework,Threading,StraightFluteTaps,Central,,,0
1522,"0.6299 16.00 mm M16x1 Metric Fine, 4 Flute, Bright Finish, Cobalt, Straight Flute Machine Tap",65650384,Threading,StraightFluteTaps,MSC,167427,Dormer,107.83
1526,"0.2500 1/2-28 UNEF, H3, 4 Flute, Bright Fin, HSS, Straight - Plug Chamf, RH, 3.375 OAL, 0.367 In Shank",65060485,Threading,StraightFluteTaps,MSC,65060485,OSG,23.32
1594,"1.3268 33.70 mm M33.7x4, Precision Threading, Reconditioned",Tapsaver Recondition,Threading,StraightFluteTaps,Central,"M33.7 x 4 Tap, Reconditioned",Precision Threading Corp,0
1595,"1.3750 1.375-6, Precision Threading, Reconditioned",Tapsaver Recondition,Threading,StraightFluteTaps,Central,"1.375-6 Tap, Reconditioned",Precision Threading Corp,0
1720,1.3125 1.3125-28 2B Tap,Amazon,Threading,StraightFluteTaps,Central,Amazon,Amazon,0
1746,"0.6250 5/8-24 UNEF, H3, 4 Flute, Bright Finish, High Speed Steel, Straight Flute Standard Hand Tap",4846176,Threading,StraightFluteTaps,MSC,4846176,INTERSTATE THREADING (W)(APO),33.39
1764,1.421 1.421-24 Tap,9-0003 (Cheboygan),Threading,StraightFluteTaps,Central,9-0003,Cheboygan,0
1765,"1.3125 1.3125-28 Tap, Extended Length",9-0002 (Cheboygan),Threading,StraightFluteTaps,Central,9-0002,Cheboygan,0
1785,0.5000 1/2-28 Plug Tap H3,65060485,Threading,StraightFluteTaps,MSC,1680900,OSG INC. (TAPS),23.32
1795,"0.5000 1/2-28 Tap, Bottoming, H3",65062481,Threading,StraightFluteTaps,MSC,1681000,OSG INC. (TAPS),24.23
1801,0.6693 17.00mm M17x1 Hand Tap,DWTSMT17X1,Threading,StraightFluteTaps,Central,DWTSMT17X1,Drills and Cutters,27.83
1838,0.0787 2.00mm M2x0.4 2 Flute Spiral Point Hand Tap,ER80B3002040,Threading,StraightFluteTaps,Central,ER80B3002040,Rapidkut (Prod Tool),0
2008,"1.2500 1.250-7 TAP 4 FLUTE R.H. TIN 60 DEGREE THREAD FORM 8"""" OVERALL WITH COOLANT HOLES EXITING FLUTES 1.021"""" SHANK DIAMETER WITH .766"""" SQUARE ACROSS FLATS- ALTERED GROUND SHANK",,Threading,StraightFluteTaps,,,Precision Threading Corp.,430
2022,"0.2362 6.00mm M6x1 Metric Coarse 6H 4 Flute Bright Finish High Speed Steel Straight Flute Standard Hand Tap Plug, Right Hand Thread, 2-1/2"" OAL, D5 Limit",77429421,Threading,StraightFluteTaps,,,,6.67
2041,0.2500 1/4-18 HSG NPTF TAP ,EM41418,Threading,StraightFluteTaps,,EM41418,RAPIDKUT,19.47
2042,"1.3750 1.375-6 , RevE, Precision Threading ALTERED",Precision Threading Corp,Threading,StraightFluteTaps,Central,,,205
2053,"0.4724 12.00mm M12x1 , 3 flute Vermont FT Tap, HS G D5, D2502",,Threading,StraightFluteTaps,,,Vermont FT,0
2056,"1.3268 33.70mm M33.7x4 ,4 flute, spiral point, reduced shank, TINCOAT",Precision Threading Co.,Threading,StraightFluteTaps,,,Precision Threading Corp. ,440
2212,"0.0860 #2-56 UNC H2 3 Flute Bright Finish HSS Straight Flute Std Hand Tap Bottoming Chamfer, RH Thread, 1-3/4"" OAL, 7/16"" Thread Length, 0.141"" Shank Diam, 2B, Series 101/102",65152597,Threading,StraightFluteTaps,,1011100,OSG,10.24
2338,"0.5625 9/16-28 UNS H3 4-Flute Bright Finish High Speed Steel Straight Flute Standard Hand Tap - Bottoming Chamfer, Right Hand Thread, 3-19/32"" OAL, 3B",4845301,Threading,StraightFluteTaps,MSC,JY4845301,INTERSTATE THREADING (W)(APO),61.59
2349,0.7500 3/4-20 UNEF H3 4-Flute Bright Finish High Speed Steel Straight Flute Standard Hand Tap,4847174,Threading,StraightFluteTaps,MSC,JY4847174, INTERSTATE THREADING (W)(APO) ,46.39
3000,"1.3268 M33.7x4, 90 degree thread-form, 4 flute, spiral point, full shank (1.106-1.108), TINCOAT",SO19143- PTC,Threading,StraightFluteTaps,,SO19143- PTC,Precision Threading Corp.,325
3001,"1.2500 1.250-7, 4 flute, spiral point, full shank (1.019-1.021), TINCOAT", SO16886-01-PTC,Threading,StraightFluteTaps,, SO16886-01-PTC,Precision Threading Corp. ,430
3002,"1.2500 1.250-6.4, 90 degree thread-form, 4 flute, spiral point, full shank (1.106-1.108), TINCOAT",SO19140-PTC,Threading,StraightFluteTaps,,SO19140-PTC,Precision Threading Corp.,635
3003,"1.3200 1.320-5/32, 90 deg thread-form, 4 flute, spiral point, full shank (1.106-1.108, TINCOAT",SO19142-PTC,Threading,StraightFluteTaps,,SO19142-PTC,Precision Threading Corp. ,0
3009,"1.2500 1.250-6.4 Tap, 5 Flute, Spiral Point, Full Shank, TiAN coating",,Threading,StraightFluteTaps,Central,19140,,525
16678,"1.3750 1.375-6 Tap, threadforming plug, cheboygan",Precision Threading Corp,Threading,StraightFluteTaps,Central,,,0
1361,0.3125 Straight Flute Thread Mills | Threads Per Inch: 28 | Thread Size (Inch): 5/16-28,60020245,Threading,StraightFluteThreadMills,MSC,,"SCIENTIFIC CUTTING TOOLS, INC.",139.25
1851,"0.0492 1.25mm Thread, 1/4"" Shank Diam, TiAIN Coating, Solide Carbide Straight Flute Thread Mill",60024247,Threading,StraightFluteThreadMills,,,,0
1941,"0.4724 12mm x1.75 Thread, 0.3750"" Shank Diam, AlTiN+ Coating, Solid Carbide Straight Flute Thread Mill 4 Flutes, 3-1/2"" OAL, M12 Min Noml Diamter",6071773,Threading,StraightFluteThreadMills,,,,0
2073,"0.6200 7/8-16 Thread, 5/8"" Shank Diam, Bright Coating, Solid Carbide Straight Flute Thread Mill 6 Flutes, 3-1/2"" OAL, 7/8"" Min Noml Diameter",60021722,Threading,StraightFluteThreadMills,,TM 620-16,Scientific Cutting Tools,197.87
2077,"0.6200, 7/8â€“16 UN, 5/8 Inch Shank Diameter, Bright Finish, Solid Carbide, Straight Flute Thread Mill",44078764,Threading,StraightFluteThreadMills,,TM620-16,Scientific Cutting Tools,0
2393,0.3125 40 TPI Threadmill 0.660 LOC 2.5 OAL,57286288,Threading,StraightFluteThreadMills,MSC,TM235-40,Scientific Cutting Tools,100.87
1450,"0.1900 #10-32 UNF, OSG, H6, TiCN Coated, Cobalt, Thread Forming Tap",70647581,Threading,ThreadFormingTaps,MSC,1625010326,OSG,45.56
1508,"0.2500 1/4-20 UNC, H6, TiCN Coated, Cobalt, Thread Forming Tap",70647532,Threading,ThreadFormingTaps,MSC,1625014206,OSG,43.96
1606,"0.4375 7/16-20 UNF, H8, TiCN Coated, Cobalt, Thread Forming Tap",70647359,Threading,ThreadFormingTaps,MSC,1625076208,OSG,74.52
1611,"0.4375 7/16-14 UNC, H8, TiCN Coated, Cobalt, Thread Forming Tap",70647367,Threading,ThreadFormingTaps,MSC,1625076148,OSG,74.52
1612,"0.3125 5/16-18 UNC, H7, TiCN Coated, Cobalt, Thread Forming Tap",70647441,Threading,ThreadFormingTaps,MSC,1625056187,OSG,58.2
2101,"0.0630 1.60mm M1.6x0.35  Metric Coarse D3 Thread Limit Mod Bottom Thread Forming Tap Cobalt, TiN Finish, 1-5/8"" OAL, 5/16"" Thread Length, Right Hand Thread, Series HY-PRO NRT",75537159,Threading,ThreadFormingTaps,,1410100005,OSG,19.67
2102,"0.0860 #2-56 UNC H9 Thread Limit Modified Bottoming Thread Forming Tap Cobalt, TiCN Finish, 1-3/4"" OAL, 7/16"" Thread Length, Right Hand Thread, Series 14001",68564707,Threading,ThreadFormingTaps,,1400157908,OSG,16.5
2199,"0.0787 2.00mm M2x0.40 Metric Coarse 6H D5 Thread Limit Modified Bottoming Thread Forming Tap Cobalt, TiCN Finish, 45mm OAL, 7/16"" Thread Length, Right Hand Thread, Series 16350",70647235,Threading,ThreadFormingTaps,,1635002045,OSG,42.48
2215,"0.1181 3.00mm M3x0.50 Metric Coarse 6H D5 Thread Limit Mod Bottom Thread Forming Tap Cobalt, TiCN Finish, 56mm OAL, 5/8"" Thread Length, RH Thread, Series 16350",70647227,Threading,ThreadFormingTaps,,1635003055,OSG,39.06
2217,"0.0984 2.50mm M2.5x0.45 Metric Coarse 6H D5 Thread Limit Mod Bottom Thread Forming Tap Cobalt, TiCN Finish, 50mm OAL, 1/2"" Thread Length, RH Thread, Series 16350",70649132,Threading,ThreadFormingTaps,,1635025455,OSG,41.16
2225,"0.1900 #10-32 UNF H4 Thread Limit Bottom Thread Forming Tap Powdered Metal HSS, TiCN Finish, 2-3/8"" OAL, 7/8"" Thread Length, RH Thread, Series EXOTAP NRT",7464829,Threading,ThreadFormingTaps,,1405005708,OSG,30.71
